asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,is_amazon_choice,is_best_seller,sales_volume,discount,brand,product_url,date,week,unit_price,sub_category_name,rank,product_photo
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4139,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-12,41,$0.70,Coffee & Espresso Machine Cleaning Products,22,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1806,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-12,41,$1.87,Coffee & Espresso Machine Cleaning Products,54,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7638,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-12,41,$8.92,Coffee & Espresso Machine Cleaning Products,57,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1908,True,False,700+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-12,41,$1.40,Coffee & Espresso Machine Cleaning Products,118,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.39,21.99,4.5,35505,True,False,20K+ bought in past month,34.56,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-13,42,N/A,Coffee & Espresso Machine Cleaning Products,2,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,25.69,4.5,60798,True,False,10K+ bought in past month,61.11,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-13,42,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,17.99,4.8,15605,True,False,5K+ bought in past month,5.56,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-13,42,$2.83,Disposable Coffee Filters,27,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16191,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-13,42,$2.93,Coffee & Espresso Machine Cleaning Products,12,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",13.59,16.99,4.4,9447,False,False,4K+ bought in past month,20.01,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-13,42,$0.97,Coffee & Espresso Machine Cleaning Products,15,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9073,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-13,42,$2.22,Coffee & Espresso Machine Cleaning Products,22,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4140,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-13,42,$0.70,Coffee & Espresso Machine Cleaning Products,28,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1807,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-13,42,$1.87,Coffee & Espresso Machine Cleaning Products,54,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7640,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-13,42,$8.92,Coffee & Espresso Machine Cleaning Products,56,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1908,True,False,700+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-13,42,$1.40,Coffee & Espresso Machine Cleaning Products,136,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.39,21.99,4.5,35565,True,False,30K+ bought in past month,34.56,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-16,42,N/A,Coffee & Espresso Machine Cleaning Products,2,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,25.69,4.5,60849,True,False,10K+ bought in past month,61.11,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-16,42,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,15.99,4.8,15618,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-16,42,$2.83,Disposable Coffee Filters,28,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16197,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-16,42,$2.93,Coffee & Espresso Machine Cleaning Products,13,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",13.59,16.99,4.4,9455,False,False,4K+ bought in past month,20.01,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-16,42,$0.97,Coffee & Espresso Machine Cleaning Products,12,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9083,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-16,42,$2.22,Coffee & Espresso Machine Cleaning Products,24,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4144,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-16,42,$0.70,Coffee & Espresso Machine Cleaning Products,35,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1811,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-16,42,$1.87,Coffee & Espresso Machine Cleaning Products,49,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.5,7646,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-16,42,$8.92,Coffee & Espresso Machine Cleaning Products,55,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1912,True,False,600+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-16,42,$1.40,Coffee & Espresso Machine Cleaning Products,138,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.98,21.99,4.5,35602,True,False,30K+ bought in past month,31.88,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-20,43,N/A,Coffee & Espresso Machine Cleaning Products,3,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60886,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-20,43,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,16.99,4.8,15632,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-20,43,$2.83,Disposable Coffee Filters,26,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16203,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-20,43,$2.93,Coffee & Espresso Machine Cleaning Products,14,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9458,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-20,43,$1.07,Coffee & Espresso Machine Cleaning Products,12,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9088,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-20,43,$2.22,Coffee & Espresso Machine Cleaning Products,25,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4150,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-20,43,$0.70,Coffee & Espresso Machine Cleaning Products,35,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1811,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-20,43,$1.87,Coffee & Espresso Machine Cleaning Products,53,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7647,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-20,43,$8.92,Coffee & Espresso Machine Cleaning Products,56,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1914,True,False,500+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-20,43,$1.40,Coffee & Espresso Machine Cleaning Products,180,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.98,21.99,4.5,35640,True,False,20K+ bought in past month,31.88,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-24,43,N/A,Coffee & Espresso Machine Cleaning Products,3,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60926,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-24,43,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,16.99,4.8,15641,True,False,4K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-24,43,$2.83,Disposable Coffee Filters,26,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16208,False,False,4K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-24,43,$2.93,Coffee & Espresso Machine Cleaning Products,13,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9466,False,False,4K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-24,43,$1.07,Coffee & Espresso Machine Cleaning Products,11,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9094,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-24,43,$2.22,Coffee & Espresso Machine Cleaning Products,26,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4157,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-24,43,$0.70,Coffee & Espresso Machine Cleaning Products,33,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1812,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-24,43,$1.87,Coffee & Espresso Machine Cleaning Products,50,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.4,7654,True,False,900+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-24,43,$8.92,Coffee & Espresso Machine Cleaning Products,67,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1916,True,False,300+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-24,43,$1.40,Coffee & Espresso Machine Cleaning Products,141,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.98,21.99,4.5,35657,True,False,30K+ bought in past month,31.88,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-27,44,N/A,Coffee & Espresso Machine Cleaning Products,3,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60952,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-27,44,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,16.99,4.8,15644,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-27,44,$2.83,Disposable Coffee Filters,25,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16216,False,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-27,44,$2.93,Coffee & Espresso Machine Cleaning Products,14,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9470,False,False,5K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-27,44,$1.07,Coffee & Espresso Machine Cleaning Products,15,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9096,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-27,44,$2.22,Coffee & Espresso Machine Cleaning Products,22,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4158,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-27,44,$0.70,Coffee & Espresso Machine Cleaning Products,37,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1812,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-27,44,$1.87,Coffee & Espresso Machine Cleaning Products,50,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
B08M4GYGSQ,"Keurig Compatible Cleaning Pods. 8 Rinse Pods Cleaner Kit. Eco Friendly, Removes Stale Coffee Residue & Stains. Keurig 1.0 & 2.0 Coffee Makers.",9.99,9.99,4.5,7657,True,False,1K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B08M4GYGSQ,2025-10-27,44,$8.92,Coffee & Espresso Machine Cleaning Products,60,https://m.media-amazon.com/images/I/71ygVgKY+HL._AC_SL1500_.jpg
B07FZXDKXF,"Essential Values Compatible with Keurig Descaling Solution Rinse Pods 10-Pack - Descaler for Coffee Machines, Pot Kit - Coffee Maker Cleaner Filter Pods",13.99,13.99,4.3,1918,True,False,300+ bought in past month,,Essential Values,https://www.amazon.com/dp/B07FZXDKXF,2025-10-27,44,$1.40,Coffee & Espresso Machine Cleaning Products,190,https://m.media-amazon.com/images/I/71DS8u+sujL._AC_SL1500_.jpg
B07V3946XL,"Keurig 3-Month Brewer Maintenance Kit Includes Descaling Solution, Water Filter Cartridges & Rinse Pods, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers, 7 Count",14.98,21.99,4.5,35687,True,False,30K+ bought in past month,31.88,Keurig,https://www.amazon.com/dp/B07V3946XL,2025-10-30,44,N/A,Coffee & Espresso Machine Cleaning Products,3,https://m.media-amazon.com/images/I/71soCLQA9rL._AC_SL1500_.jpg
B074CK3QSH,"Quick & Clean [6-Pack] Keurig Cleaning Pods - K Cup Cleaner Pod For Keurig - 2.0 Coffee Machine Compatible, Removes Stains, Non-Toxic and Eco-Friendly",9.99,9.99,4.5,60990,True,False,10K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B074CK3QSH,2025-10-30,44,$1.67,Coffee & Espresso Machine Cleaning Products,4,https://m.media-amazon.com/images/I/51H506LNgkL._AC_.jpg
B004JV8ZUS,"Keurig Water Filter Refill Cartridges, Replacement Water Filter Cartridges, Compatible with 2.0 K-Cup Pod Coffee Makers, 6 Count",16.99,16.99,4.8,15653,True,False,5K+ bought in past month,,Keurig,https://www.amazon.com/dp/B004JV8ZUS,2025-10-30,44,$2.83,Disposable Coffee Filters,28,https://m.media-amazon.com/images/I/51gWsraLh4L._AC_SL1500_.jpg
B06X16S1HZ,"Affresh Coffee Maker Cleaner, Works with Multi-cup and Single-serve Brewers, 3 Tablets",8.78,8.78,4.5,16223,True,False,5K+ bought in past month,,Affresh,https://www.amazon.com/dp/B06X16S1HZ,2025-10-30,44,$2.93,Coffee & Espresso Machine Cleaning Products,14,https://m.media-amazon.com/images/I/71Ff+DZyiGL._AC_SL1500_.jpg
B07TSQWS3F,"Keurig Brewer Cleanse Kit For Maintenance Includes Descaling Solution & Rinse Pods, Compatible with Keurig Classic/1.0 & 2.0 K-Cup Pod Coffee Makers, 4 Count",14.99,16.99,4.4,9481,False,False,5K+ bought in past month,11.77,Keurig,https://www.amazon.com/dp/B07TSQWS3F,2025-10-30,44,$1.07,Coffee & Espresso Machine Cleaning Products,15,https://m.media-amazon.com/images/I/71shQYA8QuL._AC_SL1500_.jpg
B07JMK6G59,Keurig Compatible Descaling Solution and Keurig Cleaner Pods. Removes Limescale & Cleans Pod Area. Better Tasting & Hotter Coffee. 4 Uses of Descaler & Cleaner.,14.99,14.99,4.2,9104,True,False,2K+ bought in past month,,Caffenu,https://www.amazon.com/dp/B07JMK6G59,2025-10-30,44,$2.22,Coffee & Espresso Machine Cleaning Products,24,https://m.media-amazon.com/images/I/81JMAc1NaFL._AC_SL1500_.jpg
B06XH8BLS8,"Keurig Pods Reduces Flavor Carry Over, Compatible Classic/1.0 & 2.0 K-Cup Coffee Makers",6.98,8.79,4.7,4157,True,False,2K+ bought in past month,20.59,Keurig,https://www.amazon.com/dp/B06XH8BLS8,2025-10-30,44,$0.70,Coffee & Espresso Machine Cleaning Products,36,https://m.media-amazon.com/images/I/81r+JsQZUgL._AC_SL1500_.jpg
B09LVYZZKS,"Quick & Clean 4-Pack of Cleaning Cups with Descaler Bundle (2 Total Uses) - 2.0 Compatible, Descaling Solution for Keurig, Nespresso, Ninja, Delonghi, All Coffee and Espresso Machines",14.99,14.99,4.5,1813,False,False,1K+ bought in past month,,Quick &amp; Clean,https://www.amazon.com/dp/B09LVYZZKS,2025-10-30,44,$1.87,Coffee & Espresso Machine Cleaning Products,45,https://m.media-amazon.com/images/I/81wFzpIZdQL._AC_SL1500_.jpg
