category,date,week,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,pct_rank,pct_price,pct_rating,pct_num_ratings,is_new,is_removed,status
industrial/3013599011,2025-09-16,38,30,B00NJA26T6,"ChemCenter Benzocaine, High Purity, Ultra Fine Powder, 100 Grams",27.95,4.4,969,https://www.amazon.com/dp/B00NJA26T6,"https://images-na.ssl-images-amazon.com/images/I/61VdUGKuQkL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,31,B0FHRSFHZF,"Methylene Blue 2% USP Grade Pharmaceutial Grade Solution, 3rd Party Tested, No Formaldehyde, Made in USA - 50 ML",39.99,4.9,11,https://www.amazon.com/dp/B0FHRSFHZF,"https://images-na.ssl-images-amazon.com/images/I/71EsdWNoHuL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,32,B07JCF2449,"ALDON Innovating Science Silver Nitrate Solution, 0.1M, 50mL - The Curated Chemical Collection",17.29,4.2,451,https://www.amazon.com/dp/B07JCF2449,"https://images-na.ssl-images-amazon.com/images/I/71LOJ9NhxIL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,33,B0CNY1G43P,KOVCHEGART Mexidol 125 mg 50 Tab by pharmasoft,25.0,4.4,46,https://www.amazon.com/dp/B0CNY1G43P,"https://images-na.ssl-images-amazon.com/images/I/51MV-FpaAtL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,34,B0787FJ4FT,"ALDON Innovating Science Qualitative Benedict's Solution, 100mL - The Curated Chemical Collection",14.59,4.5,82,https://www.amazon.com/dp/B0787FJ4FT,"https://images-na.ssl-images-amazon.com/images/I/81ckGR7MCvL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,35,B0002IXIKY,Taylor Reagent #3 2 oz R-0003-C,12.39,4.6,234,https://www.amazon.com/dp/B0002IXIKY,"https://images-na.ssl-images-amazon.com/images/I/71Wsuw1SYHL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,36,B0F9VTPP23,"Methylene Blue Pharmaceutical Grade Drops, High-Potency 2% Methylene Blue for Humans, Double Strength 100ml (3.4 fl oz), 3rd ",34.99,4.4,28,https://www.amazon.com/dp/B0F9VTPP23,"https://images-na.ssl-images-amazon.com/images/I/71gdq-SJ3HL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,37,B0F1DRVMZT,High-Concentration 2% Methylene Blue Solution 3.4 fl oz (100 ml) | Ultra-High Purity | USP Pharma Grade | Third-Party Tested ,22.7,4.4,130,https://www.amazon.com/dp/B0F1DRVMZT,"https://images-na.ssl-images-amazon.com/images/I/616fI5xGBwL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,38,B07FCF7Z3G,Caig Labs CL-ETCH-16 Ferric Chloride PCB Etchant Solution 16oz Bottle,19.86,4.7,303,https://www.amazon.com/dp/B07FCF7Z3G,"https://images-na.ssl-images-amazon.com/images/I/71pvwNnkkeL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
industrial/3013599011,2025-09-16,38,39,B07B5PVFJS,Phenolphthalein pH Indicator 1% Solution — 250 mL (8.4 fl oz) Bottle Plus 1 Dropper Bottle containing 50 mL of Solution,18.99,4.8,94,https://www.amazon.com/dp/B07B5PVFJS,"https://images-na.ssl-images-amazon.com/images/I/81481WKT9rL._AC_UL900_SR900,600_.jpg",,,,,,True,False,new
